Date,coint only,mean crossing,half-life,all criteria
2020-03-27,0.5303839445676544,0.5303839445676544,0.4957566314053045,0.4957566314053045
2020-03-30,0.5165172154016865,0.5165172154016865,0.507709484460335,0.507709484460335
2020-03-31,0.519934937801371,0.519934937801371,0.5124088527599013,0.5124088527599013
2020-04-01,0.5162615563879804,0.5162615563879804,0.5073579533164893,0.5073579533164893
2020-04-02,0.5164532510109509,0.5164532510109509,0.5076215334230736,0.5076215334230736
2020-04-03,0.5176849035950416,0.5176849035950416,0.5093150557261983,0.5093150557261983
2020-04-06,0.5309428117432576,0.5309428117432576,0.5275446794299954,0.5275446794299954
2020-04-07,0.5309324912927447,0.5309324912927447,0.5275304888105401,0.5275304888105401
2020-04-08,0.524245708113003,0.524245708113003,0.5183361619383953,0.5183361619383953
2020-04-09,0.564080938125844,0.564080938125844,0.5268016441585598,0.5268016441585598
2020-04-13,0.5588951547866997,0.5588951547866997,0.5196711920672363,0.5196711920672363
2020-04-14,0.5630848265900968,0.5630848265900968,0.5254319907969074,0.5254319907969074
2020-04-15,0.565953766469864,0.565953766469864,0.5293767831315871,0.5293767831315871
2020-04-16,0.5734474937978313,0.5734474937978313,0.5396806582075423,0.5396806582075423
2020-04-17,0.5733283468087259,0.5733283468087259,0.5395168310975225,0.5395168310975225
2020-04-20,0.5493745625447182,0.5493745625447182,0.5065803777345116,0.5065803777345116
2020-04-21,0.5596133165121054,0.5596133165121054,0.5206586644396691,0.5206586644396691
2020-04-22,0.5736159003934589,0.5736159003934589,0.5399122172765302,0.5399122172765302
2020-04-23,0.5768988123738802,0.5768988123738802,0.5444262212496095,0.5444262212496095
2020-04-24,0.5802613119141828,0.5802613119141828,0.5490496581175257,0.5490496581175257
2020-04-27,0.579754830380637,0.579754830380637,0.5483532460089,0.5483532460089
2020-04-28,0.5806927718496774,0.5806927718496774,0.5496429155288305,0.5496429155288305
2020-04-29,0.5813913603337771,0.5813913603337771,0.5506034746944679,0.5506034746944679
2020-04-30,0.5717965159127654,0.5717965159127654,0.5374105636155766,0.5374105636155766
2020-05-01,0.5748305001847682,0.5748305001847682,0.5415822919895805,0.5415822919895805
2020-05-04,0.5745079752136961,0.5745079752136961,0.5411388201543563,0.5411388201543563
2020-05-05,0.5789650640733218,0.5789650640733218,0.5472673173363416,0.5472673173363416
2020-05-06,0.573015767627255,0.573015767627255,0.5390870347229998,0.5390870347229998
2020-05-07,0.5731545324945062,0.5731545324945062,0.5392778364154702,0.5392778364154702
2020-05-08,0.5761554996364451,0.5761554996364451,0.5434041662356361,0.5434041662356361
2020-05-11,0.5722925646085004,0.5722925646085004,0.5380926305722122,0.5380926305722122
2020-05-12,0.5581923910160166,0.5581923910160166,0.518704891882547,0.518704891882547
2020-05-13,0.5609231424563261,0.5609231424563261,0.5224596751129725,0.5224596751129725
2020-05-14,0.5373736447647133,0.5373736447647133,0.4900791157870049,0.4900791157870049
2020-05-15,0.5555845461851134,0.5555845461851134,0.5151191052400551,0.5151191052400551
2020-05-18,0.5565242669198733,0.5565242669198733,0.51641122125035,0.51641122125035
2020-05-19,0.5542369803081767,0.5542369803081767,0.5132662021592671,0.5132662021592671
2020-05-20,0.5600626666657801,0.5600626666657801,0.5212765209009718,0.5212765209009718
2020-05-21,0.5577507556648912,0.5577507556648912,0.5180976432747495,0.5180976432747495
2020-05-22,0.5594058750732521,0.5594058750732521,0.5203734324612459,0.5203734324612459
2020-05-26,0.5695775013123652,0.5695775013123652,0.5343594185400263,0.5343594185400263
2020-05-27,0.566229645058782,0.566229645058782,0.5297561161913495,0.5297561161913495
2020-05-28,0.5635245386544983,0.5635245386544983,0.5260365948854594,0.5260365948854594
2020-05-29,0.5631431178254857,0.5631431178254857,0.525512141245567,0.525512141245567
2020-06-01,0.5634034601354929,0.5634034601354929,0.5258701119218271,0.5258701119218271
2020-06-02,0.5644245403241448,0.5644245403241448,0.5272740971812234,0.5272740971812234
2020-06-03,0.5638705633235163,0.5638705633235163,0.5265123788053591,0.5265123788053591
2020-06-04,0.5651552198290184,0.5651552198290184,0.5282787815004244,0.5282787815004244
2020-06-05,0.5636430847154549,0.5636430847154549,0.5261995957192747,0.5261995957192747
2020-06-08,0.5643833714307577,0.5643833714307577,0.5272174899528159,0.5272174899528159
2020-06-09,0.5618845922677423,0.5618845922677423,0.5237816686036698,0.5237816686036698
2020-06-10,0.5652182565228122,0.5652182565228122,0.5283654569543911,0.5283654569543911
2020-06-11,0.5698569660131084,0.5698569660131084,0.5347436825035483,0.5347436825035483
2020-06-12,0.5703833760636864,0.5703833760636864,0.5320223623088832,0.5320223623088832
2020-06-15,0.5740502504859549,0.5740502504859549,0.5356542324078439,0.5356542324078439
2020-06-16,0.5738479558113037,0.5738479558113037,0.5353760772301984,0.5353760772301984
2020-06-17,0.5737265673882294,0.5737265673882294,0.5352091681484713,0.5352091681484713
2020-06-18,0.5720375328241216,0.5720375328241216,0.5328867456228231,0.5328867456228231
2020-06-19,0.5797341403969959,0.5797341403969959,0.5434695810355252,0.5434695810355252
2020-06-22,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-06-23,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-06-24,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-06-25,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-06-26,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-06-29,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-06-30,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-01,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-02,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-06,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-07,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-08,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-09,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-10,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-13,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-14,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-15,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-16,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-17,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-20,0.5826578927547629,0.5826578927547629,0.5474897405274549,0.5474897405274549
2020-07-21,0.5942548358472043,0.5942548358472043,0.5634355372795619,0.5634355372795619
2020-07-22,0.5890117229882207,0.5890117229882207,0.5562262570984593,0.5562262570984593
2020-07-23,0.593115925647242,0.593115925647242,0.5618695357546138,0.5618695357546138
2020-07-24,0.5902829418054337,0.5902829418054337,0.5579741829721273,0.5579741829721273
2020-07-27,0.5902220296221521,0.5902220296221521,0.5578904287201151,0.5578904287201151
2020-07-28,0.5944599686452474,0.5944599686452474,0.5637175948768711,0.5637175948768711
2020-07-29,0.5972566516092613,0.5972566516092613,0.5675630339523903,0.5675630339523903
2020-07-30,0.5998545000699025,0.5998545000699025,0.5711350755857718,0.5711350755857718
2020-07-31,0.5983363181637448,0.5983363181637448,0.5695315376219506,0.5695315376219506
2020-08-03,0.570207388344445,0.570207388344445,0.551951747028701,0.551951747028701
2020-08-04,0.5848127489966614,0.5848127489966614,0.5718744878297182,0.5718744878297182
2020-08-05,0.5813562256142012,0.5813562256142012,0.5671666308484978,0.5671666308484978
2020-08-06,0.5765711296232974,0.5765711296232974,0.5605928732027401,0.5605928732027401
2020-08-07,0.5841650353420891,0.5841650353420891,0.5709624872868454,0.5709624872868454
2020-08-10,0.5802736194745628,0.5802736194745628,0.5656117904689967,0.5656117904689967
2020-08-11,0.578981248345806,0.578981248345806,0.5638347801669563,0.5638347801669563
2020-08-12,0.5657823044735453,0.5657823044735453,0.5700437055850834,0.5700437055850834
2020-08-13,0.5674908890228513,0.5674908890228513,0.5723930093403793,0.5723930093403793
2020-08-14,0.5791172905232882,0.5791172905232882,0.58837931140348,0.58837931140348
2020-08-17,0.586004809097689,0.586004809097689,0.597849649443281,0.597849649443281
2020-08-18,0.5603668666167982,0.5603668666167982,0.5625974785320563,0.5625974785320563
2020-08-19,0.5647436846760349,0.5647436846760349,0.5686156033635068,0.5686156033635068
2020-08-20,0.5538860127554729,0.5538860127554729,0.561155051494634,0.561155051494634
2020-08-21,0.5553884169554797,0.5553884169554797,0.5632208572696432,0.5632208572696432
2020-08-24,0.5518372182828396,0.5518372182828396,0.558337959094763,0.558337959094763
2020-08-25,0.5620455407982723,0.5620455407982723,0.572374402553483,0.572374402553483
2020-08-26,0.5531392827851392,0.5531392827851392,0.5601282977854251,0.5601282977854251
2020-08-27,0.5692331573683346,0.5692331573683346,0.5822573753373188,0.5822573753373188
2020-08-28,0.5685925653341459,0.5685925653341459,0.5813765612903095,0.5813765612903095
2020-08-31,0.5669585613205564,0.5669585613205564,0.5791298057716239,0.5791298057716239
2020-09-01,0.5665829587722099,0.5665829587722099,0.5786133522676473,0.5786133522676473
2020-09-02,0.5663129420683327,0.5663129420683327,0.5782420792998162,0.5782420792998162
2020-09-03,0.5654396294027868,0.5654396294027868,0.5770412743846906,0.5770412743846906
2020-09-04,0.5666354266647483,0.5666354266647483,0.5786854956198877,0.5786854956198877
2020-09-08,0.56774600283775,0.56774600283775,0.5802125378577649,0.5802125378577649
2020-09-09,0.5685459167360535,0.5685459167360535,0.5813124194679322,0.5813124194679322
2020-09-10,0.5676184660233624,0.5676184660233624,0.580037174737982,0.580037174737982
2020-09-11,0.5680936202236173,0.5680936202236173,0.5806905117633325,0.5806905117633325
2020-09-14,0.5678194283399852,0.5678194283399852,0.5803134979233384,0.5803134979233384
2020-09-15,0.5684467325036521,0.5684467325036521,0.5811760411483803,0.5811760411483803
2020-09-16,0.5668010511336447,0.5668010511336447,0.5789132292646201,0.5789132292646201
2020-09-17,0.5670914082614895,0.5670914082614895,0.5793124703154068,0.5793124703154068
2020-09-18,0.5667840309657586,0.5667840309657586,0.5788898265337767,0.5788898265337767
2020-09-21,0.5667840309657586,0.5667840309657586,0.5788898265337767,0.5788898265337767
2020-09-22,0.5820040102290023,0.5820040102290023,0.5998172980207368,0.5998172980207368
2020-09-23,0.5784318733681183,0.5784318733681183,0.5949056098370212,0.5949056098370212
2020-09-24,0.5807642638089034,0.5807642638089034,0.5981126466931009,0.5981126466931009
2020-09-25,0.5744551104418646,0.5744551104418646,0.5894375608134226,0.5894375608134226
2020-09-28,0.5750092029812008,0.5750092029812008,0.5799664975068952,0.5799664975068952
2020-09-29,0.5750092029812008,0.5750092029812008,0.5799664975068952,0.5799664975068952
