Date,"('DBP', 'GLDI')","('DGL', 'UBG')","('GLD', 'OUNZ')","('GLD', 'SGOL')","('GLD', 'UBG')","('GLDI', 'UBG')","('GLTR', 'UBG')","('IAU', 'UBG')","('OUNZ', 'SGOL')","('OUNZ', 'UBG')","('SGOL', 'UBG')"
2019-06-28,0.44019627682658063,0.08478066807716403,-0.01934611936168625,0.016904955551727486,0.252669407934996,0.06483744783013046,0.12177016931085924,0.01182271337437659,0.009040599603003421,0.009526426425091529,0.019065166462404498
2019-07-01,0.44019627682658063,0.08478066807716403,-0.01934611936168625,0.016904955551727486,0.252669407934996,0.06483744783013046,0.13650447244818784,0.032954768692957125,0.009040599603003421,0.030175373645338434,0.019065166462404498
2019-07-02,0.44019627682658063,0.10822453778950669,-0.01934611936168625,0.016904955551727486,0.33808909785513486,0.06483744783013046,0.13650447244818784,0.03967212250002663,0.009040599603003421,0.03703315949867324,0.025617796197956434
2019-07-03,0.44019627682658063,0.11998919089767646,-0.01934611936168625,0.016904955551727486,0.33808909785513486,0.06483744783013046,0.13650447244818784,0.03967212250002663,0.009040599603003421,0.03703315949867324,0.025617796197956434
2019-07-05,0.44019627682658063,0.11415349460408486,-0.01934611936168625,0.016904955551727486,0.33165648012059734,0.06483744783013046,0.13650447244818784,0.033701978769915895,0.009040599603003421,0.030840078567197823,0.019320564220320115
2019-07-08,0.44019627682658063,0.1335124530199111,-0.01934611936168625,0.016904955551727486,0.38639000400084916,0.06483744783013046,0.16772464732509398,0.04196200485275963,0.009040599603003421,0.03981610219859863,0.027764100392677776
2019-07-09,0.44019627682658063,0.1335124530199111,-0.01934611936168625,0.016904955551727486,0.4021774941796323,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.05442536217447466,0.04366776738231508
2019-07-10,0.44019627682658063,0.14970059926934373,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.06478545819219059,0.054696353087732796
2019-07-11,0.44019627682658063,0.14366110241258875,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.06478545819219059,0.054696353087732796
2019-07-12,0.44019627682658063,0.14366110241258875,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.06478545819219059,0.054696353087732796
2019-07-15,0.44019627682658063,0.15289692580532652,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.06478545819219059,0.054696353087732796
2019-07-16,0.44019627682658063,0.15289692580532652,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.06478545819219059,0.054696353087732796
2019-07-17,0.44019627682658063,0.15289692580532652,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.06478545819219059,0.054696353087732796
2019-07-18,0.44019627682658063,0.15289692580532652,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.06478545819219059,0.054696353087732796
2019-07-19,0.44019627682658063,0.15289692580532652,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.06550180696400351,0.054696353087732796
2019-07-22,0.44019627682658063,0.15289692580532652,-0.01934611936168625,0.016904955551727486,0.43763932873041544,0.06483744783013046,0.18344228552528088,0.05768057098625628,0.009040599603003421,0.059059419643489014,0.04901701221874766
2019-07-23,0.44019627682658063,0.15773900276902617,-0.01934611936168625,0.016904955551727486,0.442725667748767,0.06483744783013046,0.18344228552528088,0.06210531022561377,0.009040599603003421,0.06482310286009227,0.05436264443092709
2019-07-24,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.18344228552528088,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-07-25,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.18344228552528088,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-07-26,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.18344228552528088,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-07-29,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2092800047168134,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-07-30,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-07-31,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-01,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-02,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-05,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-06,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-07,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-08,0.44019627682658063,0.17599511511156435,-0.01934611936168625,0.016904955551727486,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-09,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-12,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-13,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-14,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-15,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-16,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-19,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-20,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-21,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-22,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-23,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-26,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.06081060961864322,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-27,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.07905775390917413,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-28,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.07905775390917413,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-29,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.07905775390917413,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-08-30,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.07905775390917413,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009040599603003421,0.06568110775308757,0.05540542286853862
2019-09-03,0.44019627682658063,0.17599511511156435,-0.01934611936168625,-0.07905775390917413,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-04,0.4401241399660196,0.17599511511156435,-0.01934611936168625,-0.07905775390917413,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-05,0.5703419828887831,0.17599511511156435,-0.01934611936168625,-0.07905775390917413,0.5199483643900187,0.06483744783013046,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-06,0.6643591489454955,0.17599511511156435,-0.01934611936168625,-0.07905775390917413,0.5199483643900187,0.07515706886916267,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-09,0.7359787360478695,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.08269617424989205,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-10,0.7511524571669186,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.08456682896648382,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-11,0.7511524571669186,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.0765299197978653,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-12,0.7511524571669186,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.08354303030134497,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-13,0.7511524571669186,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.07925862708669201,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-16,0.7511524571669186,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.07734713996332244,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-17,0.7511524571669186,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.08418230204354465,0.2211387592102152,0.06414720052762066,0.009710155069325595,0.06568110775308757,0.05540542286853862
2019-09-18,0.7511524571669186,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.0707643615459854,0.2211387592102152,0.06414720052762066,0.00965883611821504,0.06568110775308757,0.05540542286853862
2019-09-19,0.7366489412359881,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.06948224856618532,0.2211387592102152,0.06414720052762066,0.010207927346083924,0.06568110775308757,0.05540542286853862
2019-09-20,0.7355259169417436,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.06873207609822962,0.2211387592102152,0.06414720052762066,0.010207927346083924,0.06568110775308757,0.05540542286853862
2019-09-23,0.7203276783578197,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.06753274655375749,0.2211387592102152,0.06414720052762066,0.010207927346083924,0.06568110775308757,0.05540542286853862
2019-09-24,0.7862958302797927,0.17599511511156435,0.06404330612561332,-0.07905775390917413,0.5199483643900187,0.07730459018293764,0.2211387592102152,0.06414720052762066,0.010207927346083924,0.06568110775308757,0.05540542286853862
2019-09-25,0.7690449355493423,0.2001471832951422,0.06404330612561332,-0.07905775390917413,0.5942687369580719,0.07730459018293764,0.2211387592102152,0.07180265166407858,0.010207927346083924,0.07341427019462055,0.06310172558366409
2019-09-26,0.7919270442853353,0.2001471832951422,0.06404330612561332,-0.07905775390917413,0.5942687369580719,0.07730459018293764,0.2211387592102152,0.07180265166407858,0.010207927346083924,0.07341427019462055,0.06310172558366409
2019-09-27,0.9310357219092743,0.2001471832951422,0.06404330612561332,-0.07905775390917413,0.5942687369580719,0.07730459018293764,0.2211387592102152,0.07180265166407858,0.010207927346083924,0.07341427019462055,0.06310172558366409
2019-09-30,0.8871175983694015,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-01,0.809407024291679,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-02,0.7872185663031307,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-03,0.7504489972552832,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-04,0.8131172489176206,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-07,0.7729110119801351,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-08,0.7396332476626153,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-09,0.7841913707674893,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-10,0.8029967017591438,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-11,0.8178412904995822,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-14,0.8592826445223326,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-15,0.8200772424275545,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-16,0.8632266596042945,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-17,0.8632266596042945,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-18,0.8632266596042945,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-21,0.8632266596042945,0.217907496839075,0.06404330612561332,-0.07905775390917413,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-22,0.8632266596042945,0.217907496839075,0.06404330612561332,-0.09854348111134453,0.6384863149348539,0.07730459018293764,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-23,0.8633793043616006,0.217907496839075,0.06404330612561332,-0.16293013783252555,0.6384863149348539,0.07642527688565812,0.2211387592102152,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-24,0.8704417587099371,0.217907496839075,0.06404330612561332,-0.1829075454940683,0.6384863149348539,0.07675461070093567,0.21793408748200704,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-25,0.8769255217393118,0.217907496839075,0.06404330612561332,-0.10517205886182611,0.6384863149348539,0.07840217931431911,0.22152781372900388,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-28,0.9137374993871131,0.217907496839075,0.06404330612561332,-0.07936421568641006,0.6384863149348539,0.08280268788376197,0.22687114157588606,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-29,0.9488042901412228,0.217907496839075,0.06404330612561332,-0.1257436642312434,0.6384863149348539,0.08611743234489375,0.2205590112175454,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-30,0.9488042901412228,0.217907496839075,0.06404330612561332,-0.1257436642312434,0.6384863149348539,0.07392252723126566,0.21121699940130056,0.08074302490224425,0.010207927346083924,0.08290864070776353,0.07234655077063287
2019-10-31,0.9488042901412228,0.2194272037597365,0.06404330612561332,-0.1257436642312434,0.6375735515458363,0.07666052132656084,0.2097625419856407,0.08074302490224425,0.010207927346083924,0.08155586043499112,0.07159090895625139
2019-11-01,0.9488042901412228,0.2346245998287523,0.06404330612561332,-0.1257436642312434,0.6882035881178661,0.06270713168463624,0.24101836890752457,0.08771805147618365,0.010207927346083924,0.09015361684459708,0.07915017864999815
2019-11-04,1.1504164208374084,0.2346245998287523,0.06404330612561332,-0.1257436642312434,0.6882035881178661,0.0848088759411575,0.2252071342912091,0.08771805147618365,0.010207927346083924,0.09015361684459708,0.07915017864999815
2019-11-05,1.0981693794068723,0.2346245998287523,0.06404330612561332,-0.16247422123254257,0.6882035881178661,0.07871455913922633,0.22130244964552304,0.08771805147618365,0.010207927346083924,0.09015361684459708,0.07915017864999815
2019-11-06,1.160054639753945,0.2346245998287523,0.06404330612561332,-0.021404771364352676,0.6882035881178661,0.08476636519297971,0.19623055622508645,0.08771805147618365,0.011623607613248016,0.09015361684459708,0.07915017864999815
2019-11-07,1.2744030925827623,0.2346245998287523,0.06404330612561332,0.03450246463985318,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.011623607613248016,0.09015361684459708,0.07915017864999815
2019-11-08,1.2744030925827623,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.011623607613248016,0.09015361684459708,0.07915017864999815
2019-11-11,1.3465148087707859,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.011623607613248016,0.09015361684459708,0.07915017864999815
2019-11-12,1.41285975750917,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.011623607613248016,0.09015361684459708,0.07915017864999815
2019-11-13,1.41285975750917,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.011623607613248016,0.09015361684459708,0.07915017864999815
2019-11-14,1.41285975750917,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.011623607613248016,0.09015361684459708,0.07915017864999815
2019-11-15,1.41285975750917,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.012428949334817578,0.09015361684459708,0.07915017864999815
2019-11-18,1.41285975750917,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.012450139383266993,0.09015361684459708,0.07915017864999815
2019-11-19,1.41285975750917,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.012450139383266993,0.09015361684459708,0.07915017864999815
2019-11-20,1.41285975750917,0.2346245998287523,0.06404330612561332,0.05995402237187522,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.013711028329784474,0.09015361684459708,0.07915017864999815
2019-11-21,1.41285975750917,0.2346245998287523,0.06404330612561332,0.08578541352775838,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.013711028329784474,0.09015361684459708,0.07915017864999815
2019-11-22,1.41285975750917,0.2346245998287523,0.06404330612561332,0.08578541352775838,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.013711028329784474,0.09015361684459708,0.07915017864999815
2019-11-25,1.41285975750917,0.2346245998287523,0.06404330612561332,0.08578541352775838,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.013711028329784474,0.09015361684459708,0.07915017864999815
2019-11-26,1.41285975750917,0.2346245998287523,0.06404330612561332,0.08578541352775838,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.013711028329784474,0.09015361684459708,0.07915017864999815
2019-11-27,1.41285975750917,0.2346245998287523,0.06404330612561332,0.08578541352775838,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.013711028329784474,0.09015361684459708,0.07915017864999815
2019-11-29,1.41285975750917,0.2346245998287523,0.0770005410615174,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-02,1.41285975750917,0.2346245998287523,-0.014550871659195316,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-03,1.41285975750917,0.2346245998287523,0.0040995949047417345,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-04,1.41285975750917,0.2346245998287523,-0.0020100702462040416,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-05,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-06,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-09,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-10,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-11,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-12,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-13,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-16,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-17,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-18,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-19,1.41285975750917,0.2346245998287523,0.09496420009490318,0.14055183346180083,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-20,1.41285975750917,0.2346245998287523,0.14529644749971124,0.1993911890251141,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-23,1.41285975750917,0.2346245998287523,0.22882494657559016,0.1993911890251141,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-24,1.41285975750917,0.2346245998287523,0.22882494657559016,0.1993911890251141,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-26,1.41285975750917,0.2346245998287523,0.22882494657559016,0.1993911890251141,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-27,1.41285975750917,0.2346245998287523,0.22882494657559016,0.1993911890251141,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-30,1.41285975750917,0.2346245998287523,0.22882494657559016,0.1993911890251141,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2019-12-31,1.41285975750917,0.2346245998287523,0.22882494657559016,0.1993911890251141,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
2020-01-02,1.41285975750917,0.2346245998287523,0.22882494657559016,0.1993911890251141,0.6882035881178661,0.09857531505535187,0.21712126268120496,0.08771805147618365,0.018044499485760604,0.09015361684459708,0.07915017864999815
